title,location,year,month,day,event
Constantinople,41.01224 28.976018,326,0,0,Constantine I founds Constantinople and incorporates Byzantium into the new city.
Vatican City,41.903 12.452,326,0,0,"The first church is built on the site of Vatican City, traditional place of Saint Peter's tomb."
Antioch,36.1999992 36.1499994,327,0,0,Construction begins on the cathedral of Antioch.
Meroë,16.94 33.75,330,0,0,"Ezana, king of Axum, extends his area of control to the west. He defeats the Nobates, and destroys the kingdom of Meroë."
Constantinople,41.01224 28.976018,330,5,11,"May 11—Constantine I refounds Byzantium, renames it ''New Rome'', and moves the capital of the Roman Empire there from Rome. It is later known as Constantinople."
China,35.0 105.0,334,0,0,"The barbarian king Che Hou reigns in China. His sons try to assassinate him, but are caught and executed."
Church of the Holy Sepulchre,31.7737302384 35.2245157686,335,0,0,Emperor Constantine I begins construction of the Church of the Holy Sepulchre.
Constantinople,41.01224 28.976018,335,11,7,"November 7—Athanasius is banished to Trier, on the charge that he prevented the corn fleet from sailing to Constantinople."
Palmyra,34.555997776 38.266998932,336,0,0,The first recorded customs tariff is in use in Palmyra.
Constantinople,41.01224 28.976018,340,0,0,"Constantinople, capital of Emperor Constantius II, becomes the largest city of the world, taking the lead from Rome, capital of Emperor Constans."
Caesarea Maritima,32.499998 34.893163094,340,0,0,Acacius succeeds Eusebius as bishop in the see of Caesarea.
Antioch,36.1999992 36.1499994,341,0,0,The Council of Encaenia is held in Antioch.
Goguryeo,41.037333184 126.668663992,342,0,0,Goguryeo is invaded by Murong Huang of the Xianbei.
China,35.0 105.0,342,0,0,Jin Kang Di succeeds Jin Cheng Di as emperor of China.
Constantinople,41.01224 28.976018,342,0,0,February 15—The original Hagia Sophia is dedicated in Constantinople.
Constantinople,41.01224 28.976018,344,0,0,"Bishop Eustorgius I brings relics of the Three Magi from Constantinople to Milan, according to a 12th century legend."
China,35.0 105.0,344,0,0,Emperor Mu succeeds Emperor Kang as emperor of China.
London,51.504331316 -0.123166174,344,0,0,"The making of a detail of ''Admonitions of the Imperial Instructress to Court Ladies'' (attributed to Gu Kaizhi and being from the Six Dynasties period) begins (approximate year) and is completed in 406. It is now kept at the British Museum, London."
Korea,38.3166654 127.2333324,346,0,0,"In Korea, the Puyo tribes are absorbed by the Koguryŏ."
India,21 78,348,0,0,"In India, Samudragupta defeats Rudrasena in battle."
China,35.0 105.0,349,0,0,The Mou-jong (proto-Mongols) take control of North China.
Jewish revolt against Gallus,36.1999992 36.1499994,351,0,0,The Jewish revolt against Gallus breaks out.
India,21 78,351,0,0,"In India, a new process makes possible the extraction of sugar from sugar cane."
Rhine,51.975329432 4.08916631,352,0,0,"The Alamanni and the Franks defeat the Roman army, taking control of 40 towns between the Moselle and the Rhine."
Jewish revolt against Gallus,36.1999992 36.1499994,352,0,0,The Jewish revolt against Gallus is put down.
China,35.0 105.0,352,0,0,The earliest sighting of a supernova occurs in China.
Rhine,51.975329432 4.08916631,354,0,0,The Alemanni cross the upper Rhine and invade the lands of the Helvetians.
Shanxi,38.0 112.0,354,0,0,"Fu Sheng (Fou Cheng), king of the Shanxi (Chen-si), reigns in North China."
Mediolanum,45.4590698304 9.1750242999,355,11,6,"November 6—In Mediolanum, Roman Emperor Constantius II raises his cousin Julian to the rank of Caesar of the West."
Pantheon Rome,41.8986 12.4768,357,0,0,Ammianus Marcellinus describes the Pantheon as being rounded like the boundary of the horizon and vaulted with a beautiful loftiness.
China,35.0 105.0,357,0,0,"The reign of Fu Jiān, the emperor of Former Qin, commences in China."
Constantinople,41.01224 28.976018,359,12,11,"December 11—The first known Prefect of the City of Constantinople, Honoratus, takes office."
China,35.0 105.0,361,0,0,Emperor Ai succeeds Emperor Mu as emperor of China.
London,51.504331316 -0.123166174,361,0,0,"361–363 – Julian the Apostate, coin is issued. It is now kept at The British Museum, London."
Ctesiphon,33.089499642 44.5749977,362,0,0,"Julian gathers an army of 60,000 men, a fleet of fifty warships and a thousand transport boats. He secures the co-operation of the king of Armenia, Arsacès, and goes on Persia. Achieving success after success, he pushes on to Ctesiphon. Shapur II sues for peace, but Julian refuses. Soon, harassed by Persian guerrillas, the Roman army is forced to retreat."
Alexandria,31.198 29.9192,362,2,21,February 21—Athanasius returns to Alexandria.
Antioch,36.1999992 36.1499994,362,10,22,"October 22—The temple of Apollo at Daphne, outside Antioch, is destroyed in a mysterious fire."
Antioch,36.1999992 36.1499994,363,0,0,"March 5—Emperor Julian moves from Antioch with an army of 90,000 against the Sassanid Empire."
Battle of Ctesiphon (363),33.0999996 44.583331,363,0,0,"May 29—Battle of Ctesiphon:  Julian arrives under the walls of the Sassanid capital and defeats the Sassanid army of Shapur II of Persia, but is unable to put the city under siege."
Caspian Sea,40 51,363,0,0,The Huns reach the Caspian Sea.
Tyana,37.847918 34.611171,364,0,0,"February 17—Jovian dies at Tyana, in Asia Minor."
Greece,39 22,365,0,0,"July 21—An earthquake and tsunami devastates Crete and Alexandria and affects Italy, Greece, and Palestine.The Journal of Roman Studies volume=94 issue= pages=141–167 doi=10.2307/4135013 }}.<"
Constantinople,41.01224 28.976018,365,0,0,"September 28—Procopius bribes two legions passing by Constantinople, proclaims himself Roman emperor, and takes control of Thrace and Bithynia."
Alexandria,31.198 29.9192,365,0,0,Emperor Valens exiles Athanasius from Alexandria.
China,35.0 105.0,365,0,0,Emperor Fei succeeds Emperor Ai as emperor of China.
Rhine,51.975329432 4.08916631,366,0,0,"January 2—The Alamanni cross the frozen Rhine in large numbers, invading the Roman Empire."
Mogao Caves,40.035666524 94.80249679,366,0,0,"Buddhist monk Lo-tsun has a vision of golden rays of light shining down on one thousand Buddhas, resulting in the creation of the Mogao Caves."
Hadrian's Wall,55.021166582 -2.288832178,367,0,0,"Great Conspiracy: A general assault of Saxons, Irish, and Attacotti, combined with a general revolt of the garrison on Hadrian's Wall, devastates Roman Britain."
Korea,38.3166654 127.2333324,367,0,0,"The first Korean envoy arrives in Japan, emissary of the government of Kudara."
Salamis Cyprus,35.1833326 33.8999964,367,0,0,"Epiphanius of Salamis becomes bishop of Salamis, Cyprus."
Rhine,51.975329432 4.08916631,368,0,0,"Valentinian I, based in Trier, defeats the Alemanni along the border at the Rhine."
Goguryeo,41.037333184 126.668663992,369,0,0,Goguryeo invades Baekje.
Betuwe,51.916663 5.499998,370,0,0,The presence of the Saxons in Batavia is noted by Ammianus Marcellinus.
China,35.0 105.0,370,0,0,Former Qin conquers Former Yan in China.
Sirmium,44.9833294 19.6166642,371,0,0,"The fortified cities of the Danube, with Sirmium at the forefront, contribute to stop an invasion of the Quadi."
Goguryeo,41.037333184 126.668663992,371,0,0,Baekje forces storm the Goguryeo capital in P'yongyang.
Rhine,51.975329432 4.08916631,371,0,0,The Roman poet Ausonius writes of a voyage on the Rhine and the Moselle in his work 'Mosella'.
China,35.0 105.0,372,0,0,Emperor Fei is dethroned as emperor of China. Emperor Jianwen is installed.
China,35.0 105.0,372,0,0,Emperor Xiaowu succeeds Emperor Jianwen as emperor of China.
Korea,38.3166654 127.2333324,372,0,0,The first diplomatic ties are established between the Korean kingdom of Baekje and the court of Eastern Jin.
Goguryeo,41.037333184 126.668663992,372,0,0,"The national academy of Chinese learning, called Taehak, is established in the kingdom of Goguryeo."
Teotihuacan,19.688830578 -98.8396099749,374,0,0,May 4—Spearthrower Owl becomes emperor of Teotihuacan.
Roman Catholic Archdiocese of Milan,45.4585831657 9.18843924624,374,0,0,December 7—Ambrose becomes bishop of Milan.
Chalcis Syria,35.99249603 36.992162698,375,0,0,"Saint Jerome retires to the desert of Chalcis, Syria."
India,21 78,376,0,0,Chandragupta II begins his reign as king of India.
Caucasus,42.25666564 44.119332856,377,0,0,Persian king Shapur II pushes the Huns back across the Caucasus.
China,35.0 105.0,377,0,0,"Chinese painter Gu Kaizhi paints his work, ''The Goddess of the Lo River''."
Constantinople,41.01224 28.976018,378,0,0,Valens completes the aqueduct of Constantinople begun by Constantine I.
Teotihuacan,19.688830578 -98.8396099749,378,0,0,"Siyah K'ak' begins to replace Mayan kings with relatives of Spearthrower Owl, emperor of Teotihuacan."
Constantinople,41.01224 28.976018,378,0,0,Gregory Nazianzus is ordained bishop of Constantinople.
Battle of Adrianople,41.809830094 26.541331168,378,8,9,August 9 – Battle of Adrianople: A large Roman army led by Emperor Valens is defeated by the Visigoths. Valens is killed along with two-thirds of his army.
Sirmium,44.9833294 19.6166642,379,0,0,January 19—Theodosius I is elevated as Roman Emperor at Sirmium.
China,35.0 105.0,379,0,0,The War of the Feishui is fought in China.
Tikal,17.2199224536 -89.6208325167,379,0,0,September 13—Yax Nuun Ayiin (I) becomes ruler of Tikal.
Constantinople,41.01224 28.976018,380,0,0,"February 27 – Theodosius I, with co-emperors Gratianus and Valentinian II, declare their wish that all their peoples convert to trinitarian Christianity, in accordance with the patriarchs of Rome and Alexandria, implicitly rejecting the Arianism of the patriarch of Constantinople as heretical."
Constantinople,41.01224 28.976018,380,0,0,"November 24 – Theodosius I makes his ''adventus'', or formal entry, into Constantinople."
Rock of Cashel,52.518664592 -7.887329784,380,0,0,The Rock of Cashel is built in Ireland. {{Factdate=February 2007}}
Easter Island,-27.1166662 -109.3666652,380,0,0,Approximate (C14) date of the first signs of a human presence on Easter Island.
Mediolanum,45.4590698304 9.1750242999,382,0,0,Gratian officially moves the capital of the Western Empire from Rome to Mediolanum.
Anhui,31.83333 117.0,383,0,0,Battle of Feishui: The Jin Dynasty defeats the Former Qin dynasty in Anhui.
Iran,32 53,383,0,0,Shapur III becomes king of Persia.
Constantinople,41.01224 28.976018,384,0,0,The Forum of Theodosius I is built in Constantinople.
Nile,12.0347998608 37.2588506313,384,0,0,An edict of Theodosius closes pagan temples in the Nile Valley.
Alexandria,31.198 29.9192,385,0,0,The Serapeum in Alexandria is destroyed.
Alexandria,31.198 29.9192,385,0,0,Theophilus of Alexandria becomes patriarch of Alexandria.
Basilica of Saint Paul Outside the Walls,41.855163246 12.472998108,386,0,0,Theodosius I begins to rebuild the present-day Basilica of Saint Paul Outside the Walls.
Constantinople,41.01224 28.976018,386,0,0,A column is constructed in Constantinople to celebrate of a victory of Theodosius I.
China,35.0 105.0,386,0,0,The Northern Wei Dynasty begins in China when Dao Wu Di becomes its first king (see Northern dynasties).
Iran,32 53,388,0,0,Bahram IV becomes king of Persia.
Portugal,38.6999972 -9.1833326,388,0,0,Paternus becomes bishop of the Episcopal see of Braga (in modern Portugal).
Hippodrome of Constantinople,41.003833318 28.972162778,390,0,0,Theodosius brings an obelisk from Egypt to the Hippodrome of Constantinople.
India,21 78,390,0,0,"Rudrasena becomes emperor of Vakataka in the Deccan Plateau of India. In the same year he marries Prabhavatigupta, daughter of Chandragupta II."
London,51.504331316 -0.123166174,390,0,0,"c. 390–401 – Priestess of Bacchus (?), right panel of a diptych, is made. It is now kept at Victoria and Albert Museum, London."
Roman Forum,41.892534 12.485715,391,0,0,"All non-Christian temples in the Empire are closed, as Theodosius establishes Christianity as the official state religion. The eternal fire in the Temple of Vesta in the Roman Forum was extinguished, and the Vestal Virgins were disbanded."
China,35.0 105.0,393,0,0,Gao Zu succeeds Tai Zu as Emperor of the Later Qin Empire in China.
Constantinople,41.01224 28.976018,394,0,0,"An obelisk, taken from Egypt, is erected near the hippodrome in Constantinople."
Philae,24.021833246 32.883829798,394,0,0,"The last known Hieroglyph is written in Philae, Egypt."
Battle of the Frigidus,45.8689098577 13.9350229266,394,9,6,September 6—Battle of the Frigidus: Emperor Theodosius I defeats and kills the usurper Eugenius and his Frankish magister militum Arbogast.
Constantinople,41.01224 28.976018,395,0,0,"After the death of emperor Theodosius I, the Empire is re-divided into an eastern and a western half. The eastern half is centered in Constantinople under Arcadius, son of Theodosius I, and the western half in Rome under Honorius, his brother."
Hippo Regius,36.8999964 7.7666636,395,0,0,"Saint Augustine becomes Bishop of Hippo Regius. His assignment is the reunification of the Roman Catholic Church in Africa, primarily focusing on the Donatist movement led by Primianus."
