file	ST	CC	serotype	study	studyst
6840_3#11	315	-	6B	Chewapreecha3000	-
6840_3#12	6692	-	33B	Chewapreecha3000	-
6840_3#13	4133	-	NT	Chewapreecha3000	-
6840_3#14	4389	-	3	Chewapreecha3000	-
6840_3#15	63	-	14	Chewapreecha3000	-
6840_3#16	SLV4414	-	19F	Chewapreecha3000	-
6840_3#17	5120	-	4	Chewapreecha3000	-
6840_3#18	SLV4955	-	34	Chewapreecha3000	-
6840_3#19	4133	-	NT	Chewapreecha3000	-
6840_3#20	4133	-	NT	Chewapreecha3000	-
6840_3#21	unknown	-	NT	Chewapreecha3000	-
6840_3#22	4209	-	15B	Chewapreecha3000	-
6840_3#23	5096	-	33C	Chewapreecha3000	-
6840_3#24	4414	-	19F	Chewapreecha3000	-
6841_7#1	310	-	38	Chewapreecha3000	-
6841_7#2	DLV4589	-	NT	Chewapreecha3000	-
6841_7#3	4209	-	15B	Chewapreecha3000	-
6841_7#4	6692	-	33B	Chewapreecha3000	-
6841_7#5	SLV4136	-	23F	Chewapreecha3000	-
6841_7#6	802	-	23F	Chewapreecha3000	-
6841_7#7	63	-	14	Chewapreecha3000	-
6841_7#8	4113	-	10A	Chewapreecha3000	-
6841_7#9	802	-	23F	Chewapreecha3000	-
6841_7#10	870	-	18C	Chewapreecha3000	-
6841_7#11	989	-	46	Chewapreecha3000	-
6841_7#12	6729	-	NT	Chewapreecha3000	-
6841_7#13	901	-	13	Chewapreecha3000	-
6841_7#14	4422	-	6B	Chewapreecha3000	-
6841_7#15	unknown	-	NT	Chewapreecha3000	-
6841_7#16	4422	-	6B	Chewapreecha3000	-
6841_7#17	SLV3735	-	10F	Chewapreecha3000	-
6841_7#18	4395	-	14	Chewapreecha3000	-
6841_7#19	7649	-	35B	Chewapreecha3000	-
6841_7#20	4421	-	NT	Chewapreecha3000	-
6841_7#21	5127	-	6B	Chewapreecha3000	-
6841_7#22	6710	-	16F	Chewapreecha3000	-
6841_7#23	5225	-	NT	Chewapreecha3000	-
6841_7#24	4396	-	14	Chewapreecha3000	-
6871_1#1	4414	-	19F	Chewapreecha3000	-
6871_1#2	448	-	NT	Chewapreecha3000	-
6871_1#3	4414	-	19F	Chewapreecha3000	-
6871_1#4	4966	-	6A	Chewapreecha3000	-
6871_1#5	6704	-	6B	Chewapreecha3000	-
6871_1#6	4209	-	15B	Chewapreecha3000	-
6871_1#7	802	-	23F	Chewapreecha3000	-
6871_1#8	4414	-	19F	Chewapreecha3000	-
6871_1#9	5120	-	4	Chewapreecha3000	-
6871_1#10	SLV2105	-	19F	Chewapreecha3000	-
6871_1#11	5127	-	6B	Chewapreecha3000	-
6871_1#12	5103	-	21	Chewapreecha3000	-
6871_1#13	1961	-	15C	Chewapreecha3000	-
6871_1#14	4395	-	14	Chewapreecha3000	-
6871_1#15	SLV4415	-	23F	Chewapreecha3000	-
6871_1#16	4414	-	19F	Chewapreecha3000	-
6871_1#17	4414	-	19F	Chewapreecha3000	-
6871_1#18	6692	-	33B	Chewapreecha3000	-
6871_1#19	3545	-	7F	Chewapreecha3000	-
6871_1#20	5093	-	NT	Chewapreecha3000	-
6871_1#22	4209	-	15B	Chewapreecha3000	-
6871_1#23	4399	-	28F	Chewapreecha3000	-
6871_1#24	4390	-	NT	Chewapreecha3000	-
6899_4#1	4414	-	19F	Chewapreecha3000	-
6899_4#2	5228	-	6C	Chewapreecha3000	-
6899_4#3	1439	-	34	Chewapreecha3000	-
6899_4#4	4403	-	6A	Chewapreecha3000	-
6899_4#5	5228	-	6C	Chewapreecha3000	-
6899_4#6	SLV4113	-	10B	Chewapreecha3000	-
6899_4#7	4133	-	NT	Chewapreecha3000	-
6899_4#8	1439	-	34	Chewapreecha3000	-
6899_4#9	802	-	23F	Chewapreecha3000	-
6899_4#10	315	-	6B	Chewapreecha3000	-
6899_4#11	6831	-	6B	Chewapreecha3000	-
6899_4#12	4936	-	6A	Chewapreecha3000	-
6899_4#13	SLV448	-	NT	Chewapreecha3000	-
6899_4#14	315	-	6B	Chewapreecha3000	-
6899_4#15	315	-	6B	Chewapreecha3000	-
6899_4#16	448	-	NT	Chewapreecha3000	-
6899_4#17	4420	-	6C	Chewapreecha3000	-
6899_4#18	SLV3735	-	10B	Chewapreecha3000	-
6899_4#19	4422	-	6B	Chewapreecha3000	-
6899_4#20	4133	-	NT	Chewapreecha3000	-
6899_4#21	802	-	23F	Chewapreecha3000	-
6899_4#22	4389	-	3	Chewapreecha3000	-
6899_4#23	SLV6702	-	36	Chewapreecha3000	-
6899_4#24	4133	-	NT	Chewapreecha3000	-
6899_5#1	4395	-	14	Chewapreecha3000	-
6899_5#2	DLV1961	-	15B	Chewapreecha3000	-
6899_5#3	4422	-	6B	Chewapreecha3000	-
6899_5#4	242	-	23F	Chewapreecha3000	-
6899_5#5	4422	-	6B	Chewapreecha3000	-
6899_5#6	SLV3735	-	10F	Chewapreecha3000	-
6899_5#7	4414	-	19F	Chewapreecha3000	-
6899_5#8	4414	-	19F	Chewapreecha3000	-
6899_5#9	315	-	6B	Chewapreecha3000	-
6899_5#10	4396	-	14	Chewapreecha3000	-
6899_5#11	4113	-	10A	Chewapreecha3000	-
6899_5#12	4414	-	19F	Chewapreecha3000	-
6899_5#13	5477	-	6A	Chewapreecha3000	-
6899_5#14	4113	-	10A	Chewapreecha3000	-
6899_5#15	4414	-	19F	Chewapreecha3000	-
6899_5#16	315	-	6B	Chewapreecha3000	-
6899_5#17	4414	-	19F	Chewapreecha3000	-
6899_5#18	SLV1433	-	NT	Chewapreecha3000	-
6899_5#19	4133	-	NT	Chewapreecha3000	-
6899_5#20	4209	-	15C	Chewapreecha3000	-
6899_5#21	4133	-	NT	Chewapreecha3000	-
6899_5#22	SLV3735	-	10F	Chewapreecha3000	-
6899_5#23	5125	-	19A	Chewapreecha3000	-
6899_5#24	236	-	19F	Chewapreecha3000	-
6899_6#1	280	-	9V	Chewapreecha3000	-
6899_6#2	4406	-	35F	Chewapreecha3000	-
6899_6#3	802	-	23F	Chewapreecha3000	-
6899_6#4	4396	-	14	Chewapreecha3000	-
6899_6#5	4396	-	14	Chewapreecha3000	-
6899_6#6	4965	-	15A	Chewapreecha3000	-
6899_6#7	802	-	23F	Chewapreecha3000	-
6899_6#8	4936	-	6A	Chewapreecha3000	-
6899_6#9	6714	-	NT	Chewapreecha3000	-
6899_6#10	315	-	6B	Chewapreecha3000	-
6899_6#11	SLV4415	-	23F	Chewapreecha3000	-
6899_6#12	802	-	23F	Chewapreecha3000	-
6899_6#13	6710	-	16F	Chewapreecha3000	-
6899_6#14	4414	-	19F	Chewapreecha3000	-
6899_6#15	172	-	23F	Chewapreecha3000	-
6899_6#16	4395	-	14	Chewapreecha3000	-
6899_6#17	DLV1961	-	15B	Chewapreecha3000	-
6899_6#18	4413	-	23F	Chewapreecha3000	-
6899_6#19	315	-	6B	Chewapreecha3000	-
6899_6#20	DLV6769	-	6C	Chewapreecha3000	-
6899_6#21	4414	-	19F	Chewapreecha3000	-
6899_6#22	4965	-	15A	Chewapreecha3000	-
6899_6#23	4965	-	15A	Chewapreecha3000	-
6899_6#24	5127	-	6B	Chewapreecha3000	-
6899_7#1	6710	-	16F	Chewapreecha3000	-
6899_7#2	4420	-	6C	Chewapreecha3000	-
6899_7#3	4414	-	19F	Chewapreecha3000	-
6899_7#4	4414	-	19F	Chewapreecha3000	-
6899_7#5	4133	-	NT	Chewapreecha3000	-
6899_7#6	6692	-	33B	Chewapreecha3000	-
6899_7#7	4390	-	NT	Chewapreecha3000	-
6899_7#8	4133	-	NT	Chewapreecha3000	-
6899_7#9	5127	-	6B	Chewapreecha3000	-
6899_7#10	448	-	NT	Chewapreecha3000	-
6899_7#11	5095	-	19B	Chewapreecha3000	-
6899_7#12	1701	-	19A	Chewapreecha3000	-
6899_7#13	4209	-	15B	Chewapreecha3000	-
6899_7#14	81	-	19F	Chewapreecha3000	-
6899_7#15	4414	-	19F	Chewapreecha3000	-
6899_7#16	315	-	6B	Chewapreecha3000	-
6899_7#17	SLV4414	-	19F	Chewapreecha3000	-
6899_7#18	315	-	6B	Chewapreecha3000	-
6899_7#19	4414	-	19F	Chewapreecha3000	-
6899_7#20	4414	-	19F	Chewapreecha3000	-
6899_7#21	81	-	19F	Chewapreecha3000	-
6899_7#22	172	-	23F	Chewapreecha3000	-
6899_7#23	SLV8150	-	35C	Chewapreecha3000	-
6899_7#24	SLV4136	-	NT	Chewapreecha3000	-
6925_3#1	6697	-	NT	Chewapreecha3000	-
6925_3#2	SLV4398	-	NT	Chewapreecha3000	-
6925_3#3	5120	-	4	Chewapreecha3000	-
6925_3#4	236	-	19F	Chewapreecha3000	-
6925_3#5	4965	-	15A	Chewapreecha3000	-
6925_3#6	236	-	19F	Chewapreecha3000	-
6925_3#7	4965	-	15A	Chewapreecha3000	-
6925_3#8	4414	-	19F	Chewapreecha3000	-
6925_3#9	236	-	19F	Chewapreecha3000	-
6925_3#10	DLV4113	-	10A	Chewapreecha3000	-
6925_3#11	4414	-	19F	Chewapreecha3000	-
6925_3#13	6693	-	20	Chewapreecha3000	-
6925_3#14	802	-	23F	Chewapreecha3000	-
6925_3#15	DLV2713	-	6B	Chewapreecha3000	-
6925_3#16	SLV4965	-	15A	Chewapreecha3000	-
6925_3#17	4209	-	15C	Chewapreecha3000	-
6925_3#18	4395	-	14	Chewapreecha3000	-
6925_3#19	870	-	18C	Chewapreecha3000	-
6925_3#20	4209	-	15C	Chewapreecha3000	-
6925_3#21	236	-	19F	Chewapreecha3000	-
6925_3#22	172	-	23F	Chewapreecha3000	-
6925_3#23	7991	-	19F	Chewapreecha3000	-
6925_3#24	4395	-	14	Chewapreecha3000	-
6925_4#1	870	-	18C	Chewapreecha3000	-
6925_4#2	1439	-	34	Chewapreecha3000	-
6925_4#3	4403	-	6A	Chewapreecha3000	-
6925_4#4	870	-	18C	Chewapreecha3000	-
6925_4#5	SLV1433	-	NT	Chewapreecha3000	-
6925_4#6	4414	-	19F	Chewapreecha3000	-
6925_4#7	802	-	23F	Chewapreecha3000	-
6925_4#8	802	-	23F	Chewapreecha3000	-
6925_4#9	4133	-	NT	Chewapreecha3000	-
6925_4#10	1439	-	34	Chewapreecha3000	-
6925_4#11	982	-	6C	Chewapreecha3000	-
6925_4#12	2624	-	23F	Chewapreecha3000	-
6925_4#14	4209	-	15C	Chewapreecha3000	-
6925_4#15	99	-	11A	Chewapreecha3000	-
6925_4#16	236	-	19F	Chewapreecha3000	-
6925_4#17	4136	-	NT	Chewapreecha3000	-
6925_4#18	4414	-	19F	Chewapreecha3000	-
6925_4#19	156	-	9V	Chewapreecha3000	-
6925_4#20	4414	-	19F	Chewapreecha3000	-
6925_4#21	SLV5079	-	40	Chewapreecha3000	-
6925_4#22	4408	-	6A	Chewapreecha3000	-
6925_4#23	4413	-	23F	Chewapreecha3000	-
6925_4#24	4965	-	15A	Chewapreecha3000	-
6925_5#1	4414	-	19F	Chewapreecha3000	-
6925_5#2	4138	-	NT	Chewapreecha3000	-
6925_5#3	SLV6702	-	NT	Chewapreecha3000	-
6925_5#4	2624	-	23F	Chewapreecha3000	-
6925_5#5	802	-	23F	Chewapreecha3000	-
6925_5#6	DLV8406	-	19B	Chewapreecha3000	-
6925_5#8	315	-	6B	Chewapreecha3000	-
6925_5#9	5092	-	32A	Chewapreecha3000	-
6925_5#10	4395	-	14	Chewapreecha3000	-
6925_5#11	448	-	NT	Chewapreecha3000	-
6925_5#12	1701	-	7B	Chewapreecha3000	-
6925_5#13	4414	-	19F	Chewapreecha3000	-
6925_5#14	5477	-	6A	Chewapreecha3000	-
6925_5#16	SLV3735	-	10F	Chewapreecha3000	-
6925_5#17	901	-	13	Chewapreecha3000	-
6925_5#18	4422	-	6B	Chewapreecha3000	-
6925_5#19	4414	-	19F	Chewapreecha3000	-
6925_5#20	802	-	23F	Chewapreecha3000	-
6925_5#21	4209	-	15C	Chewapreecha3000	-
6925_5#22	447	-	37	Chewapreecha3000	-
6925_5#23	4414	-	19F	Chewapreecha3000	-
6925_5#24	4403	-	6A	Chewapreecha3000	-
6925_6#1	DLV6149	-	16F	Chewapreecha3000	-
6925_6#2	4408	-	6A	Chewapreecha3000	-
6925_6#3	5127	-	6B	Chewapreecha3000	-
6925_6#4	DLV4113	-	10A	Chewapreecha3000	-
6925_6#5	2624	-	23F	Chewapreecha3000	-
6925_6#6	DLV8460	-	19A	Chewapreecha3000	-
6925_6#7	4133	-	NT	Chewapreecha3000	-
6925_6#8	4133	-	NT	Chewapreecha3000	-
6925_6#9	DLV4138	-	NT	Chewapreecha3000	-
6925_6#10	1701	-	19A	Chewapreecha3000	-
6925_6#11	1439	-	34	Chewapreecha3000	-
6925_6#12	4414	-	19F	Chewapreecha3000	-
6925_6#13	4414	-	19F	Chewapreecha3000	-
6925_6#14	1701	-	19A	Chewapreecha3000	-
6925_6#15	4133	-	NT	Chewapreecha3000	-
6925_6#16	6831	-	6B	Chewapreecha3000	-
6925_6#17	SLV4415	-	32F	Chewapreecha3000	-
6925_6#18	338	-	23A	Chewapreecha3000	-
6925_6#19	4420	-	6C	Chewapreecha3000	-
6925_6#20	4209	-	15C	Chewapreecha3000	-
6925_6#21	unknown	-	13	Chewapreecha3000	-
6925_6#22	2355	-	17F	Chewapreecha3000	-
6925_6#23	SLV4955	-	34	Chewapreecha3000	-
6925_6#24	4390	-	NT	Chewapreecha3000	-
6925_7#1	315	-	6B	Chewapreecha3000	-
6925_7#2	SLV4136	-	NT	Chewapreecha3000	-
6925_7#3	3058	-	15A	Chewapreecha3000	-
6925_7#4	4390	-	NT	Chewapreecha3000	-
6925_7#5	81	-	19F	Chewapreecha3000	-
6925_7#6	4408	-	6A	Chewapreecha3000	-
6925_7#7	289	-	5	Chewapreecha3000	-
6925_7#8	802	-	23F	Chewapreecha3000	-
6925_7#9	4414	-	19F	Chewapreecha3000	-
6925_7#10	5127	-	6A	Chewapreecha3000	-
6925_7#11	236	-	19F	Chewapreecha3000	-
6925_7#12	4965	-	15A	Chewapreecha3000	-
6925_7#13	7629	-	15C	Chewapreecha3000	-
6925_7#14	4414	-	19F	Chewapreecha3000	-
6925_7#15	802	-	23F	Chewapreecha3000	-
6925_7#16	63	-	14	Chewapreecha3000	-
6925_7#17	315	-	6B	Chewapreecha3000	-
6925_7#18	SLV4414	-	19F	Chewapreecha3000	-
6925_7#19	DLV4393	-	NT	Chewapreecha3000	-
6925_7#20	5127	-	6A	Chewapreecha3000	-
6925_7#21	4418	-	35F	Chewapreecha3000	-
6925_7#22	DLV6704	-	19A	Chewapreecha3000	-
6925_7#23	172	-	23F	Chewapreecha3000	-
6925_7#24	4422	-	6B	Chewapreecha3000	-
6925_8#1	982	-	6C	Chewapreecha3000	-
6925_8#2	2624	-	23F	Chewapreecha3000	-
6925_8#3	63	-	14	Chewapreecha3000	-
6925_8#4	4411	-	NT	Chewapreecha3000	-
6925_8#5	4420	-	6C	Chewapreecha3000	-
6925_8#6	1701	-	7B	Chewapreecha3000	-
6925_8#7	4395	-	14	Chewapreecha3000	-
6925_8#8	SLV3735	-	10A	Chewapreecha3000	-
6925_8#9	3983	-	9N	Chewapreecha3000	-
6925_8#10	802	-	23F	Chewapreecha3000	-
6925_8#11	5225	-	NT	Chewapreecha3000	-
6925_8#12	5103	-	21	Chewapreecha3000	-
6925_8#13	5115	-	13	Chewapreecha3000	-
6925_8#14	4209	-	15B	Chewapreecha3000	-
6925_8#15	4395	-	14	Chewapreecha3000	-
6925_8#16	4133	-	NT	Chewapreecha3000	-
6925_8#17	SLV3735	-	10B	Chewapreecha3000	-
6925_8#18	4413	-	23F	Chewapreecha3000	-
6925_8#19	315	-	6B	Chewapreecha3000	-
6925_8#20	5227	-	19A	Chewapreecha3000	-
6925_8#21	315	-	6B	Chewapreecha3000	-
6925_8#22	4413	-	23F	Chewapreecha3000	-
6925_8#23	SLV3735	-	10B	Chewapreecha3000	-
6925_8#24	5118	-	NT	Chewapreecha3000	-
6938_3#20	DLV6694	-	NT	Chewapreecha3000	-
6938_3#21	1701	-	19A	Chewapreecha3000	-
6938_3#22	SLV4414	-	19F	Chewapreecha3000	-
6938_3#23	172	-	23F	Chewapreecha3000	-
6938_3#24	4136	-	NT	Chewapreecha3000	-
6938_3#25	2108	-	14	Chewapreecha3000	-
6938_3#26	4420	-	6A	Chewapreecha3000	-
6938_3#27	2108	-	14	Chewapreecha3000	-
6938_3#28	SLV4142	-	NT	Chewapreecha3000	-
6938_3#29	4420	-	6A	Chewapreecha3000	-
6938_3#30	2108	-	14	Chewapreecha3000	-
6938_3#31	4420	-	6A	Chewapreecha3000	-
6938_3#32	4209	-	15B	Chewapreecha3000	-
6938_3#33	2108	-	14	Chewapreecha3000	-
6938_3#34	2108	-	14	Chewapreecha3000	-
6938_3#35	2108	-	14	Chewapreecha3000	-
6938_3#36	315	-	6B	Chewapreecha3000	-
6938_6#1	2108	-	14	Chewapreecha3000	-
6938_6#2	4421	-	NT	Chewapreecha3000	-
6938_6#3	3058	-	15A	Chewapreecha3000	-
6938_6#4	315	-	6B	Chewapreecha3000	-
6938_6#5	315	-	6B	Chewapreecha3000	-
6938_6#6	6709	-	22F	Chewapreecha3000	-
6938_6#8	4209	-	15B	Chewapreecha3000	-
6938_6#9	SLV6692	-	6B	Chewapreecha3000	-
6938_6#11	315	-	6B	Chewapreecha3000	-
6938_6#12	2355	-	17F	Chewapreecha3000	-
6938_6#13	SLV6981	-	24F	Chewapreecha3000	-
6938_6#14	4414	-	19F	Chewapreecha3000	-
6938_6#15	8150	-	35C	Chewapreecha3000	-
6938_6#16	4414	-	19F	Chewapreecha3000	-
6938_6#17	4411	-	NT	Chewapreecha3000	-
6938_6#19	310	-	38	Chewapreecha3000	-
6938_6#20	4965	-	15A	Chewapreecha3000	-
6938_6#21	4955	-	34	Chewapreecha3000	-
6938_6#22	315	-	6B	Chewapreecha3000	-
6938_6#23	310	-	38	Chewapreecha3000	-
6938_6#24	5127	-	6B	Chewapreecha3000	-
6938_7#1	4448	-	NT	Chewapreecha3000	-
6938_7#2	236	-	NT	Chewapreecha3000	-
6938_7#3	4414	-	19F	Chewapreecha3000	-
6938_7#4	4390	-	NT	Chewapreecha3000	-
6938_7#5	4136	-	NT	Chewapreecha3000	-
6938_7#6	SLV6702	-	NT	Chewapreecha3000	-
6938_7#7	236	-	19F	Chewapreecha3000	-
6938_7#8	SLV5093	-	NT	Chewapreecha3000	-
6938_7#9	4936	-	23F	Chewapreecha3000	-
6938_7#10	1701	-	23F	Chewapreecha3000	-
6938_7#11	4395	-	NT	Chewapreecha3000	-
6938_7#12	SLV3735	-	10B	Chewapreecha3000	-
6938_7#13	SLV3735	-	10B	Chewapreecha3000	-
6938_7#15	802	-	23F	Chewapreecha3000	-
6938_7#16	1294	-	NT	Chewapreecha3000	-
6938_7#17	315	-	6B	Chewapreecha3000	-
6938_7#18	4413	-	23F	Chewapreecha3000	-
6938_7#19	6709	-	22F	Chewapreecha3000	-
6938_7#20	5873	-	9N	Chewapreecha3000	-
6938_7#21	4133	-	NT	Chewapreecha3000	-
6938_7#22	1701	-	7B	Chewapreecha3000	-
6938_7#23	1701	-	7B	Chewapreecha3000	-
6938_7#24	901	-	19A	Chewapreecha3000	-
6938_8#1	5873	-	9N	Chewapreecha3000	-
6938_8#2	4420	-	6C	Chewapreecha3000	-
6938_8#3	5873	-	9N	Chewapreecha3000	-
6938_8#4	1701	-	7B	Chewapreecha3000	-
6938_8#5	4965	-	15A	Chewapreecha3000	-
6938_8#6	4133	-	NT	Chewapreecha3000	-
6938_8#7	5228	-	6C	Chewapreecha3000	-
6938_8#8	unknown	-	NT	Chewapreecha3000	-
6938_8#9	4965	-	15A	Chewapreecha3000	-
6938_8#10	4390	-	NT	Chewapreecha3000	-
6938_8#11	5873	-	9N	Chewapreecha3000	-
6938_8#12	5103	-	21	Chewapreecha3000	-
6938_8#13	4136	-	NT	Chewapreecha3000	-
6938_8#14	4395	-	14	Chewapreecha3000	-
6938_8#15	DLV2713	-	6B	Chewapreecha3000	-
6938_8#16	SLV5115	-	13	Chewapreecha3000	-
6938_8#17	1701	-	7B	Chewapreecha3000	-
6938_8#18	4209	-	15B	Chewapreecha3000	-
6938_8#19	SLV448	-	NT	Chewapreecha3000	-
6938_8#21	236	-	19F	Chewapreecha3000	-
6938_8#22	5123	-	33F	Chewapreecha3000	-
6938_8#23	315	-	6B	Chewapreecha3000	-
6938_8#24	315	-	6B	Chewapreecha3000	-
6949_1#1	4133	-	NT	Chewapreecha3000	-
6949_1#2	4414	-	19F	Chewapreecha3000	-
6949_1#3	4209	-	15B	Chewapreecha3000	-
6949_1#4	5227	-	19A	Chewapreecha3000	-
6949_1#5	6831	-	6B	Chewapreecha3000	-
6949_1#6	SLV99	-	11A	Chewapreecha3000	-
6949_1#7	5109	-	6C	Chewapreecha3000	-
6949_1#8	SLV3735	-	10B	Chewapreecha3000	-
6949_1#9	4966	-	6A	Chewapreecha3000	-
6949_1#10	5103	-	21	Chewapreecha3000	-
6949_1#11	2572	-	23A	Chewapreecha3000	-
6949_1#12	1701	-	19A	Chewapreecha3000	-
6949_1#13	1701	-	19A	Chewapreecha3000	-
6949_1#14	4936	-	6A	Chewapreecha3000	-
6949_1#15	4936	-	6A	Chewapreecha3000	-
6949_1#16	315	-	6A	Chewapreecha3000	-
6949_1#17	4414	-	19F	Chewapreecha3000	-
6949_1#18	156	-	9V	Chewapreecha3000	-
6949_1#19	SLV3735	-	10B	Chewapreecha3000	-
6949_1#20	99	-	11A	Chewapreecha3000	-
6949_1#21	458	-	3	Chewapreecha3000	-
6949_1#22	81	-	19F	Chewapreecha3000	-
6949_1#23	901	-	13	Chewapreecha3000	-
6949_1#24	448	-	NT	Chewapreecha3000	-
6949_2#1	4965	-	15A	Chewapreecha3000	-
6949_2#2	SLV6704	-	6B	Chewapreecha3000	-
6949_2#3	4133	-	NT	Chewapreecha3000	-
6949_2#4	4414	-	19F	Chewapreecha3000	-
6949_2#5	SLV5093	-	NT	Chewapreecha3000	-
6949_2#6	315	-	6B	Chewapreecha3000	-
6949_2#7	SLV2624	-	23F	Chewapreecha3000	-
6949_2#8	4209	-	15C	Chewapreecha3000	-
6949_2#9	SLV5116	-	6B	Chewapreecha3000	-
6949_2#10	4413	-	23F	Chewapreecha3000	-
6949_2#11	6710	-	16F	Chewapreecha3000	-
6949_2#12	5225	-	NT	Chewapreecha3000	-
6949_2#13	236	-	19F	Chewapreecha3000	-
6949_2#14	315	-	6B	Chewapreecha3000	-
6949_2#15	4414	-	19F	Chewapreecha3000	-
6949_2#16	4414	-	19F	Chewapreecha3000	-
6949_2#17	DLV2713	-	6B	Chewapreecha3000	-
6949_2#18	4414	-	19F	Chewapreecha3000	-
6949_2#19	4113	-	6A	Chewapreecha3000	-
6949_2#20	5227	-	19A	Chewapreecha3000	-
6949_2#21	1439	-	34	Chewapreecha3000	-
6949_2#22	4408	-	6A	Chewapreecha3000	-
6949_2#23	4133	-	NT	Chewapreecha3000	-
6949_2#24	2624	-	23F	Chewapreecha3000	-
6949_3#1	338	-	23A	Chewapreecha3000	-
6949_3#2	5477	-	6A	Chewapreecha3000	-
6949_3#3	4965	-	15A	Chewapreecha3000	-
6949_3#4	63	-	14	Chewapreecha3000	-
6949_3#5	172	-	23F	Chewapreecha3000	-
6949_3#6	1439	-	34	Chewapreecha3000	-
6949_3#7	SLV4935	-	35C	Chewapreecha3000	-
6949_3#8	SLV4935	-	35C	Chewapreecha3000	-
6949_3#9	4209	-	15B	Chewapreecha3000	-
6949_3#10	SLV3735	-	10B	Chewapreecha3000	-
6949_3#11	4414	-	19F	Chewapreecha3000	-
6949_3#12	802	-	23F	Chewapreecha3000	-
6949_3#13	5115	-	13	Chewapreecha3000	-
6949_3#14	SLV2624	-	23F	Chewapreecha3000	-
6949_3#15	6717	-	18F	Chewapreecha3000	-
6949_3#16	5118	-	NT	Chewapreecha3000	-
6949_3#17	1701	-	19A	Chewapreecha3000	-
6949_3#18	4414	-	19F	Chewapreecha3000	-
6949_3#19	SLV212	-	21	Chewapreecha3000	-
6949_3#20	4414	-	19F	Chewapreecha3000	-
6949_3#21	4413	-	23F	Chewapreecha3000	-
6949_3#22	802	-	23F	Chewapreecha3000	-
6949_3#23	1701	-	19A	Chewapreecha3000	-
6949_3#24	870	-	18C	Chewapreecha3000	-
6949_4#1	63	-	14	Chewapreecha3000	-
6949_4#2	SLV6692	-	6B	Chewapreecha3000	-
6949_4#3	5127	-	6B	Chewapreecha3000	-
6949_4#4	4209	-	15C	Chewapreecha3000	-
6949_4#5	6707	-	23B	Chewapreecha3000	-
6949_4#6	4408	-	6A	Chewapreecha3000	-
6949_4#7	5103	-	21	Chewapreecha3000	-
6949_4#8	4399	-	28F	Chewapreecha3000	-
6949_4#9	4133	-	NT	Chewapreecha3000	-
6949_4#10	4414	-	6B	Chewapreecha3000	-
6949_4#11	6705	-	NT	Chewapreecha3000	-
6949_4#12	6173	-	15C	Chewapreecha3000	-
6949_4#13	4965	-	15A	Chewapreecha3000	-
6949_4#14	5127	-	34	Chewapreecha3000	-
6949_4#16	4209	-	NT	Chewapreecha3000	-
6949_4#17	6703	-	6B	Chewapreecha3000	-
6949_4#18	1439	-	34	Chewapreecha3000	-
6949_4#19	4209	-	15C	Chewapreecha3000	-
6949_4#20	4209	-	19A	Chewapreecha3000	-
6949_4#21	2752	-	35C	Chewapreecha3000	-
6949_4#22	236	-	19F	Chewapreecha3000	-
6949_4#23	310	-	38	Chewapreecha3000	-
6949_4#24	4414	-	19F	Chewapreecha3000	-
6938_5#1	4936	-	6A	Chewapreecha3000	-
6938_5#2	1439	-	34	Chewapreecha3000	-
6938_5#3	315	-	6B	Chewapreecha3000	-
6938_5#4	5115	-	13	Chewapreecha3000	-
6938_5#5	5227	-	19A	Chewapreecha3000	-
6938_5#6	SLV3735	-	10A	Chewapreecha3000	-
6938_5#7	315	-	6B	Chewapreecha3000	-
6938_5#8	SLV6711	-	35F	Chewapreecha3000	-
6938_5#9	4209	-	15B	Chewapreecha3000	-
6938_5#10	156	-	9V	Chewapreecha3000	-
6938_5#11	6829	-	15B	Chewapreecha3000	-
6938_5#12	4396	-	14	Chewapreecha3000	-
6938_5#13	SLV3735	-	10A	Chewapreecha3000	-
6938_5#14	4966	-	6A	Chewapreecha3000	-
6938_5#15	4395	-	14	Chewapreecha3000	-
6938_5#16	5127	-	6B	Chewapreecha3000	-
6938_5#17	2108	-	14	Chewapreecha3000	-
6938_5#18	SLV5103	-	21	Chewapreecha3000	-
6938_5#19	310	-	38	Chewapreecha3000	-
6938_5#21	5228	-	6C	Chewapreecha3000	-
6938_5#22	5228	-	6C	Chewapreecha3000	-
6938_5#23	4420	-	6C	Chewapreecha3000	-
6938_5#24	SLV212	-	21	Chewapreecha3000	-
6983_2#1	802	-	23F	Chewapreecha3000	-
6983_2#2	4413	-	23F	Chewapreecha3000	-
6983_2#3	6693	-	20	Chewapreecha3000	-
6983_2#4	6692	-	33D	Chewapreecha3000	-
6983_2#5	4418	-	35F	Chewapreecha3000	-
6983_2#6	236	-	19F	Chewapreecha3000	-
6983_2#7	315	-	6B	Chewapreecha3000	-
6983_2#8	5109	-	6C	Chewapreecha3000	-
6983_2#9	4396	-	14	Chewapreecha3000	-
6983_2#10	4414	-	19F	Chewapreecha3000	-
6983_2#11	4133	-	NT	Chewapreecha3000	-
6983_2#12	1684	-	31	Chewapreecha3000	-
6983_2#13	4133	-	NT	Chewapreecha3000	-
6983_2#14	4414	-	19F	Chewapreecha3000	-
6983_2#15	2752	-	35C	Chewapreecha3000	-
6983_2#16	SLV4414	-	19F	Chewapreecha3000	-
6983_2#17	4936	-	6A	Chewapreecha3000	-
